article_id,candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,page_alignment_status,extraction_confidence,machine_status,machine_rationale,authority_status,release_eligible,human_verified
ORT1888-art-000907,ORT1888-cand-000907,907,ORTEGA1888-TEPIC-IA,50,46,2450,2451,"Echar, vaciar","Tahtoa, Nete.","Echar, vaciar.— Tahtoa, Nete.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000908,ORT1888-cand-000908,908,ORTEGA1888-TEPIC-IA,50,46,2452,2453,Echarse la bestia,Téhui.,Echarse la bestia. — Téhui.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000909,ORT1888-cand-000909,909,ORTEGA1888-TEPIC-IA,50,46,2454,2455,El ó ella,Aehna. Aehpo.,El ó ella. — Aehna. Aehpo.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000910,ORT1888-cand-000910,910,ORTEGA1888-TEPIC-IA,50,46,2456,2457,Elada ó velo,Cerit.,Elada ó velo. — Cerit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000911,ORT1888-cand-000911,911,ORTEGA1888-TEPIC-IA,49,45,2458,2459,Elar,Huabet.,Elar.— Huabet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000912,ORT1888-cand-000912,912,ORTEGA1888-TEPIC-IA,50,46,2460,2461,El que,Atab.,El que.— Atab.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000913,ORT1888-cand-000913,913,ORTEGA1888-TEPIC-IA,50,46,2462,2463,Embainar,Vcáchehte. Nete,Embainar. — Vcáchehte. Nete,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000914,ORT1888-cand-000914,914,ORTEGA1888-TEPIC-IA,50,46,2464,2465,Embestir,Antitzete. Ne.,Embestir. — Antitzete. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000915,ORT1888-cand-000915,915,ORTEGA1888-TEPIC-IA,50,46,2466,2467,Embiar algo,Tai tueca. Neteu,Embiar algo. — Tai tueca. Neteu,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000916,ORT1888-cand-000916,916,ORTEGA1888-TEPIC-IA,50,46,2468,2469,Embolver,Busca doblar.,Embolver. — Busca doblar.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000917,ORT1888-cand-000917,917,ORTEGA1888-TEPIC-IA,50,46,2470,2471,"Embriagar á otro, r",Tatahuacihte. Neteu.,"Embriagar á otro, r— Tatahuacihte. Neteu.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000918,ORT1888-cand-000918,918,ORTEGA1888-TEPIC-IA,50,46,2472,2473,Embriagarse,Tahua. Ne.,Embriagarse.-^ Tahua. Ne.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000919,ORT1888-cand-000919,919,ORTEGA1888-TEPIC-IA,50,46,2474,2475,Enmendarse,Huacho. Nanché.,Enmendarse. — Huacho. Nanché.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000920,ORT1888-cand-000920,920,ORTEGA1888-TEPIC-IA,50,46,2476,2477,Empacharse,Huacuaitzá. Nacuaitzá.,Empacharse. — Huacuaitzá. Nacuaitzá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000921,ORT1888-cand-000921,921,ORTEGA1888-TEPIC-IA,50,46,2478,2479,Empero,Tepoac.,Empero. — Tepoac.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000922,ORT1888-cand-000922,922,ORTEGA1888-TEPIC-IA,50,46,2480,2481,"Empeine, enfermedad",Teahcuri. p!. tzi.,"Empeine, enfermedad. .— Teahcuri. p!. tzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000923,ORT1888-cand-000923,923,ORTEGA1888-TEPIC-IA,50,46,2482,2483,Empeñar,Taáti. Neti.,Empeñar. — Taáti. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000924,ORT1888-cand-000924,924,ORTEGA1888-TEPIC-IA,50,46,2484,2485,Empinarse,xTeutérihi'ia. Netintérihua.,Empinarse. — xTeutérihi'ia. Netintérihua.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000925,ORT1888-cand-000925,925,ORTEGA1888-TEPIC-IA,50,46,2486,2487,Emplumar el ave,Cáuxa.,Emplumar el ave. — Cáuxa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000926,ORT1888-cand-000926,926,ORTEGA1888-TEPIC-IA,50,46,2488,2489,Empreñar,"Atahuatzairi. Neteu,","Empreñar. — Atahuatzairi. Neteu,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000927,ORT1888-cand-000927,927,ORTEGA1888-TEPIC-IA,50,46,2490,2491,Emprestar,Nehte. Neti.,Emprestar. — Nehte. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000928,ORT1888-cand-000928,928,ORTEGA1888-TEPIC-IA,50,46,2492,2497,En prep,"Hetze. Tzahta,","En prep. — Hetze. Tzahta, | may*",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000929,ORT1888-cand-000929,929,ORTEGA1888-TEPIC-IA,51,47,2501,2502,Eneancer el hueso,Abapütnazt.,Eneancer el hueso. — Abapütnazt.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000930,ORT1888-cand-000930,930,ORTEGA1888-TEPIC-IA,51,47,2503,2506,Encender candela ó tea,Ntitái. Nete.,"Encender candela ó tea. — Ntitái. Nete. | Encender lumbre, hacerla.^ Ana. N.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000931,ORT1888-cand-000931,931,ORTEGA1888-TEPIC-IA,51,47,2507,2508,Encontrar acuso á alguno,Nahéheca. Neteu.,Encontrar acuso á alguno. — Nahéheca. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000932,ORT1888-cand-000932,932,ORTEGA1888-TEPIC-IA,51,47,2509,2510,Encuentro tal,Nahcheat.,Encuentro tal. — Nahcheat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000933,ORT1888-cand-000933,933,ORTEGA1888-TEPIC-IA,51,47,2511,2512,"Encovar algo, r",Ntitntze Nete.,"Encovar algo, r- Ntitntze Nete.",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000934,ORT1888-cand-000934,934,ORTEGA1888-TEPIC-IA,51,47,2513,2514,Encubrir algo,Baña Nete.,Encubrir algo. — Baña Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000935,ORT1888-cand-000935,935,ORTEGA1888-TEPIC-IA,51,47,2515,2516,"Encumbrar, llegar á lo alto","Antiné. N,","Encumbrar, llegar á lo alto. — Antiné. N,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000936,ORT1888-cand-000936,936,ORTEGA1888-TEPIC-IA,51,47,2517,2518,Enderesar,Tatzáraca. Neteu.,Enderesar. — Tatzáraca. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000937,ORT1888-cand-000937,937,ORTEGA1888-TEPIC-IA,51,47,2519,2520,"Enemistad, tener con otro",Haxévia. Neti.,"Enemistad, tener con otro. — Haxévia. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000938,ORT1888-cand-000938,938,ORTEGA1888-TEPIC-IA,51,47,2521,2522,Enfermar de algún mal,Cui. Neti.,Enfermar de algún mal. — Cui. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000939,ORT1888-cand-000939,939,ORTEGA1888-TEPIC-IA,51,47,2523,2524,Enfermo,Ticui.,Enfermo. — Ticui.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000940,ORT1888-cand-000940,940,ORTEGA1888-TEPIC-IA,51,47,2525,2526,Enflaquecerse,Huateahua. Nateahua.,Enflaquecerse. — Huateahua. Nateahua.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000941,ORT1888-cand-000941,941,ORTEGA1888-TEPIC-IA,51,47,2527,2528,Enfrente de alguno,Tincrimet/é. Túiaouzé.,Enfrente de alguno. — Tincrimet/é. Túiaouzé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000942,ORT1888-cand-000942,942,ORTEGA1888-TEPIC-IA,51,47,2529,2530,flnfriar,Tara Neti.,flnfriar.— Tara Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000943,ORT1888-cand-000943,943,ORTEGA1888-TEPIC-IA,51,47,2531,2532,"Engañar, a",Cuanamoa. Neti.,"Engañar, a— Cuanamoa. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000944,ORT1888-cand-000944,944,ORTEGA1888-TEPIC-IA,51,47,2533,2534,Engordar uno,Teuzim. Ne.,Engordar uno. — Teuzim. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000945,ORT1888-cand-000945,945,ORTEGA1888-TEPIC-IA,51,47,2535,2536,Enloquecer,Huatatecáhire Natatecáhire.,Enloquecer. — Huatatecáhire Natatecáhire.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000946,ORT1888-cand-000946,946,ORTEGA1888-TEPIC-IA,51,47,2537,2538,Enmojecerse el hierro,Huateauchitáme.,Enmojecerse el hierro. — Huateauchitáme.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000947,ORT1888-cand-000947,947,ORTEGA1888-TEPIC-IA,51,47,2539,2540,Enojar á otro,Haxaht. Neti.,Enojar á otro. — Haxaht. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000948,ORT1888-cand-000948,948,ORTEGA1888-TEPIC-IA,51,47,2541,2542,Enojarse,Neú. Ne. Acancü. N. Neucamoe. Ne.,Enojarse. ^—Neú. Ne. Acancü. N. Neucamoe. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000949,ORT1888-cand-000949,949,ORTEGA1888-TEPIC-IA,51,47,2543,2544,Enojo,Neil cat.,Enojo. — Neil cat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000950,ORT1888-cand-000950,950,ORTEGA1888-TEPIC-IA,51,47,2545,2546,Enriquecer,Huatahuázeca. Nateancazeca.,Enriquecer. — Huatahuázeca. Nateancazeca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000951,ORT1888-cand-000951,951,ORTEGA1888-TEPIC-IA,51,47,2547,2548,Enredar alguna cosa,Teáheca. Neteu.,Enredar alguna cosa. — Teáheca. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000952,ORT1888-cand-000952,952,ORTEGA1888-TEPIC-IA,51,47,2549,2550,Enroscarse la vivora. r,Teuzekere.,Enroscarse la vivora. r— Teuzekere.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000953,ORT1888-cand-000953,953,ORTEGA1888-TEPIC-IA,51,47,2551,2552,Ensartar cuentas,Xuu. Nete.,Ensartar cuentas. — Xuu. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000954,ORT1888-cand-000954,954,ORTEGA1888-TEPIC-IA,51,47,2553,2554,Enseñar,Muaté. Neti.,"Enseñar. ,— Muaté. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000955,ORT1888-cand-000955,955,ORTEGA1888-TEPIC-IA,51,47,2555,2556,Enseñanza,Muatéht.,Enseñanza. — Muatéht.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000956,ORT1888-cand-000956,956,ORTEGA1888-TEPIC-IA,51,47,2557,2558,Ensuciar alguna eosa,Chuamüare. Neteu.,Ensuciar alguna eosa.-^Chuamüare. Neteu.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000957,ORT1888-cand-000957,957,ORTEGA1888-TEPIC-IA,51,47,2559,2560,Entender,^Namoáhbe. Neti.,Entender.— ^Namoáhbe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000958,ORT1888-cand-000958,958,ORTEGA1888-TEPIC-IA,51,47,2561,2562,Entendimiento,Namoáhriat.,Entendimiento. — Namoáhriat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000959,ORT1888-cand-000959,959,ORTEGA1888-TEPIC-IA,51,47,2563,2568,Enterrar muerto,Tete Nete. Teteaucuca. Nete.,Enterrar muerto. — Tete Nete. Teteaucuca. Nete. | 48,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000960,ORT1888-cand-000960,960,ORTEGA1888-TEPIC-IA,52,48,2569,2570,Entierro,Teaúhcluat.,Entierro. — Teaúhcluat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000961,ORT1888-cand-000961,961,ORTEGA1888-TEPIC-IA,52,48,2571,2572,Entonces,Nermü.,Entonces. — Nermü.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000962,ORT1888-cand-000962,962,ORTEGA1888-TEPIC-IA,52,48,2573,2574,Entrambos,Mahuapoát.,Entrambos. — Mahuapoát.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000963,ORT1888-cand-000963,963,ORTEGA1888-TEPIC-IA,52,48,2575,2576,Entrar,Vtaü | >i. N.,"Entrar. ,-Vtaü | >i. N.",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000964,ORT1888-cand-000964,964,ORTEGA1888-TEPIC-IA,52,48,2577,2578,Entresacar,Bellcipüihua. Nete.,Entresacar. — Bellcipüihua. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000965,ORT1888-cand-000965,965,ORTEGA1888-TEPIC-IA,52,48,2579,2580,"Entumido, estar",Tzuhchá. Ne.,"Entumido, estar.— Tzuhchá. Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000966,ORT1888-cand-000966,966,ORTEGA1888-TEPIC-IA,52,48,2581,2582,Enturbiar,Chuamoéti. Neteu.,Enturbiar. — Chuamoéti. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000967,ORT1888-cand-000967,967,ORTEGA1888-TEPIC-IA,52,48,2583,2584,Envano,Huápuat.,Envano. — Huápuat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000968,ORT1888-cand-000968,968,ORTEGA1888-TEPIC-IA,52,48,2585,2586,Envejecerse,a Huattíbezi. Natebezi.,Envejecerse.— a Huattíbezi. Natebezi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000969,ORT1888-cand-000969,969,ORTEGA1888-TEPIC-IA,52,48,2587,2590,"Encino, árbol",Zéuhti.,"Encino, árbol. — Zéuhti. | Eredad.^Viat.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000970,ORT1888-cand-000970,970,ORTEGA1888-TEPIC-IA,52,48,2591,2594,Erizarse los pelos,Tixúixaca. Ne.,"Erizarse los pelos. — Tixúixaca. Ne. | Errar, no acertar. ^ A u bet. Ne.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000971,ORT1888-cand-000971,971,ORTEGA1888-TEPIC-IA,52,48,2595,2596,Ervaje,Euxhté.,Ervaje. — Euxhté.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000972,ORT1888-cand-000972,972,ORTEGA1888-TEPIC-IA,52,48,2597,2598,Escama,Anavízit.,Escama. — Anavízit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000973,ORT1888-cand-000973,973,ORTEGA1888-TEPIC-IA,52,48,2599,2600,Escarabajo,Chuitapurivt. pl. Chuitapurizi.,Escarabajo. — Chuitapurivt. pl. Chuitapurizi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000974,ORT1888-cand-000974,974,ORTEGA1888-TEPIC-IA,52,48,2601,2602,Escarmenar,Atzupe. Neti.,Escarmenar. — Atzupe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000975,ORT1888-cand-000975,975,ORTEGA1888-TEPIC-IA,52,48,2603,2604,Escarbar tierra,A i bebé. Ne.,Escarbar tierra. — A i bebé. Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000976,ORT1888-cand-000976,976,ORTEGA1888-TEPIC-IA,52,48,2605,2606,Esclarecer,.Huatanerick^wraca.,Esclarecer.— .Huatanerick^wraca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000977,ORT1888-cand-000977,977,ORTEGA1888-TEPIC-IA,52,48,2607,2608,Esclavo,Nanaihuacat. pl. tzi.,Esclavo. — Nanaihuacat. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000978,ORT1888-cand-000978,978,ORTEGA1888-TEPIC-IA,52,48,2609,2610,Escoba para barre)',Tzimuari. Tebaucbtáme.,Escoba para barre)'. — Tzimuari. Tebaucbtáme.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000979,ORT1888-cand-000979,979,ORTEGA1888-TEPIC-IA,52,48,2611,2612,Escobeta para peinarse,Meatzekébti .,Escobeta para peinarse. — Meatzekébti .,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000980,ORT1888-cand-000980,980,ORTEGA1888-TEPIC-IA,52,48,2613,2614,Escoger,Busca entresacar.,Escoger.- — Busca entresacar.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000981,ORT1888-cand-000981,981,ORTEGA1888-TEPIC-IA,52,48,2615,2616,Esconderse,Vhuabata. Neneabata.,Esconderse. — Vhuabata. Neneabata.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000982,ORT1888-cand-000982,982,ORTEGA1888-TEPIC-IA,52,48,2617,2618,Escorpión,T'/io¿ri. pl. tzi.,Escorpión. — T'/io¿ri. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000983,ORT1888-cand-000983,983,ORTEGA1888-TEPIC-IA,52,48,2619,2620,Escribano,.Tiyú xa.,Escribano.— .Tiyú xa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000984,ORT1888-cand-000984,984,ORTEGA1888-TEPIC-IA,52,48,2621,2622,Escribir,Yuxa. Neti,Escribir. — Yuxa. Neti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000985,ORT1888-cand-000985,985,ORTEGA1888-TEPIC-IA,52,48,2623,2624,Escuchar,Namoah. Neti.,Escuchar. — Namoah. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000986,ORT1888-cand-000986,986,ORTEGA1888-TEPIC-IA,52,48,2625,2628,Escurecerse,Huachumáná Huatécca.,Escurecerse. — Huachumáná Huatécca. | Escupir. = Tzitzé. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000987,ORT1888-cand-000987,987,ORTEGA1888-TEPIC-IA,52,48,2629,2630,"Escupitina, saliva",Tzitzicaite.,"Escupitina, saliva. — Tzitzicaite.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000988,ORT1888-cand-000988,988,ORTEGA1888-TEPIC-IA,52,48,2631,2636,Esforsar á otro,"Cañe. Neti,","Esforsar á otro. —Cañe. Neti, | 49",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000989,ORT1888-cand-000989,989,ORTEGA1888-TEPIC-IA,53,49,2637,2638,Esfuerzo asi,Canilla t.,Esfuerzo asi. — Canilla t.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000990,ORT1888-cand-000990,990,ORTEGA1888-TEPIC-IA,53,49,2639,2640,Eslavon,Tahotzéhti.,Eslavon.--Tahotzéhti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000991,ORT1888-cand-000991,991,ORTEGA1888-TEPIC-IA,53,49,2641,2642,Espalda,Huariti.,Espalda. — Huariti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000992,ORT1888-cand-000992,992,ORTEGA1888-TEPIC-IA,53,49,2643,2644,Espantar á otro,Mnarite. Neti. ',Espantar á otro. — Mnarite. Neti. ',em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000993,ORT1888-cand-000993,993,ORTEGA1888-TEPIC-IA,53,49,2645,2646,Espanto así,Muaritiat.,Espanto así — Muaritiat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000994,ORT1888-cand-000994,994,ORTEGA1888-TEPIC-IA,53,49,2647,2648,Espejo,Atenéric.,Espejo. — Atenéric.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000995,ORT1888-cand-000995,995,ORTEGA1888-TEPIC-IA,53,49,2649,2650,Espeluzarse,Busca rizarse:,Espeluzarse. — Busca rizarse:,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000996,ORT1888-cand-000996,996,ORTEGA1888-TEPIC-IA,53,49,2651,2652,Esperar,Bu sea confiar.,Esperar. -Bu sea confiar.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000997,ORT1888-cand-000997,997,ORTEGA1888-TEPIC-IA,53,49,2653,2654,Esperar lo raro,T-^te. Neteu.,Esperar lo raro. — T-^te. Neteu.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000998,ORT1888-cand-000998,998,ORTEGA1888-TEPIC-IA,53,49,2655,2656,Espresarse. Esperesarse,Busca desperesarse.,Espresarse. Esperesarse. — Busca desperesarse.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-000999,ORT1888-cand-000999,999,ORTEGA1888-TEPIC-IA,53,49,2657,2658,Espiga,^ Moáey ete.,"Espiga,— ^ Moáey ete.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001000,ORT1888-cand-001000,1000,ORTEGA1888-TEPIC-IA,53,49,2659,2660,Espigar el maíz,s.Moáeve.,Espigar el maíz. — s.Moáeve.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001001,ORT1888-cand-001001,1001,ORTEGA1888-TEPIC-IA,53,49,2661,2662,Es [ >i n a,Tzi cáréte.,Es [ >i n a . — Tzi cáréte.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001002,ORT1888-cand-001002,1002,ORTEGA1888-TEPIC-IA,53,49,2663,2666,Espina de nopal,Xnat.,Espina de nopal. — Xnat. | Espinarse. ^Tiatzet. Teuátzet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001003,ORT1888-cand-001003,1003,ORTEGA1888-TEPIC-IA,53,49,2667,2668,Espinilla de la pierna,Huatutn.,Espinilla de la pierna. — Huatutn.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001004,ORT1888-cand-001004,1004,ORTEGA1888-TEPIC-IA,53,49,2669,2670,Espinaso,Kerubzite.,Espinaso. — Kerubzite.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001005,ORT1888-cand-001005,1005,ORTEGA1888-TEPIC-IA,53,49,2671,2672,Espolear al Caballo,Uiteutzex. Nete.,Espolear al Caballo. — Uiteutzex. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001006,ORT1888-cand-001006,1006,ORTEGA1888-TEPIC-IA,53,49,2673,2674,Espremir,Neurahachihua. Nete.,Espremir. — Neurahachihua. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001007,ORT1888-cand-001007,1007,ORTEGA1888-TEPIC-IA,53,49,2675,2676,Espulgar la cabeza,Ahme. Neti.,Espulgar la cabeza. — Ahme. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001008,ORT1888-cand-001008,1008,ORTEGA1888-TEPIC-IA,53,49,2677,2678,Espulgar la ropa,sHuaxcaitzipe. Neti.,Espulgar la ropa.— sHuaxcaitzipe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001009,ORT1888-cand-001009,1009,ORTEGA1888-TEPIC-IA,53,49,2679,2680,Esquina,Tzicuritam.,"Esquina, — Tzicuritam.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001010,ORT1888-cand-001010,1010,ORTEGA1888-TEPIC-IA,53,49,2681,2682,Ese ó Esa,Amuehpu.,Ese ó Esa.-Amuehpu.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
